LOGGER started at 2020-01-29 13:44:35.110463.
Currently active debug channels:
	act
	batch_info
	linesearch
	learning
[2020-01-29 13:44:35.499416][__main__.TRPOAgent.log][learning]: Episode #0

[2020-01-29 13:44:35.693767][__main__.TRPOAgent.log][learning]: Performing rollouts: rollout length: 1500
[2020-01-29 13:44:51.799045][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.499815018475056

[2020-01-29 13:44:51.804032][__main__.TRPOAgent.log][batch_info]: Batch #26, batch length: 9

[2020-01-29 13:44:51.907688][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.210939958691597

[2020-01-29 13:44:51.914443][__main__.TRPOAgent.log][batch_info]: Batch #27, batch length: 9

[2020-01-29 13:44:52.015208][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.211862722204791

[2020-01-29 13:44:52.021694][__main__.TRPOAgent.log][batch_info]: Batch #28, batch length: 9

[2020-01-29 13:44:52.124871][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.190596941444609

[2020-01-29 13:44:52.129622][__main__.TRPOAgent.log][batch_info]: Batch #29, batch length: 10

[2020-01-29 13:44:52.232838][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.469598339498043

[2020-01-29 13:44:52.237714][__main__.TRPOAgent.log][batch_info]: Batch #30, batch length: 9

[2020-01-29 13:44:52.337441][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.364079826407963

[2020-01-29 13:44:52.343050][__main__.TRPOAgent.log][batch_info]: Batch #31, batch length: 9

[2020-01-29 13:44:52.444091][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.381160542368889

[2020-01-29 13:44:52.448883][__main__.TRPOAgent.log][batch_info]: Batch #32, batch length: 9

[2020-01-29 13:44:52.547057][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.33777495390839

[2020-01-29 13:44:52.552016][__main__.TRPOAgent.log][batch_info]: Batch #33, batch length: 9

[2020-01-29 13:44:52.652130][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.271069301499261

[2020-01-29 13:44:52.658710][__main__.TRPOAgent.log][batch_info]: Batch #34, batch length: 10

[2020-01-29 13:44:52.761327][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.478428863734007

[2020-01-29 13:44:52.766479][__main__.TRPOAgent.log][batch_info]: Batch #35, batch length: 11

[2020-01-29 13:44:52.866341][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.30220645733855

[2020-01-29 13:44:52.871392][__main__.TRPOAgent.log][batch_info]: Batch #36, batch length: 9

[2020-01-29 13:44:52.969537][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.225364839037259

[2020-01-29 13:44:52.974467][__main__.TRPOAgent.log][batch_info]: Batch #37, batch length: 9

[2020-01-29 13:44:53.074545][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.205540124740866

[2020-01-29 13:44:53.079928][__main__.TRPOAgent.log][batch_info]: Batch #38, batch length: 11

[2020-01-29 13:44:53.184015][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.331702197817238

[2020-01-29 13:44:53.190519][__main__.TRPOAgent.log][batch_info]: Batch #39, batch length: 9

[2020-01-29 13:44:53.295422][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.20901324848334

[2020-01-29 13:44:53.301950][__main__.TRPOAgent.log][batch_info]: Batch #40, batch length: 11

[2020-01-29 13:44:53.401025][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.296178418126972

[2020-01-29 13:44:53.405787][__main__.TRPOAgent.log][batch_info]: Batch #41, batch length: 9

[2020-01-29 13:44:53.503660][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.2391516053014335

[2020-01-29 13:44:53.508570][__main__.TRPOAgent.log][batch_info]: Batch #42, batch length: 10

[2020-01-29 13:44:53.614178][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.473989503085614

[2020-01-29 13:44:53.619453][__main__.TRPOAgent.log][batch_info]: Batch #43, batch length: 9

[2020-01-29 13:44:53.721162][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.227550047139327

[2020-01-29 13:44:53.726163][__main__.TRPOAgent.log][batch_info]: Batch #44, batch length: 9

[2020-01-29 13:44:53.825319][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.196427236828539

[2020-01-29 13:44:53.830379][__main__.TRPOAgent.log][batch_info]: Batch #45, batch length: 11

[2020-01-29 13:44:53.931547][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.359260315922173

[2020-01-29 13:44:53.936010][__main__.TRPOAgent.log][batch_info]: Batch #46, batch length: 10

[2020-01-29 13:44:54.035591][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.483370948582888

[2020-01-29 13:44:54.040635][__main__.TRPOAgent.log][batch_info]: Batch #47, batch length: 9

[2020-01-29 13:44:54.143691][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.215325988829136

[2020-01-29 13:44:54.148747][__main__.TRPOAgent.log][batch_info]: Batch #48, batch length: 9

[2020-01-29 13:44:54.247903][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1957937479019165

[2020-01-29 13:44:54.253066][__main__.TRPOAgent.log][batch_info]: Batch #49, batch length: 9

[2020-01-29 13:44:54.351920][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.165897993991773

[2020-01-29 13:44:54.358349][__main__.TRPOAgent.log][batch_info]: Batch #50, batch length: 9

[2020-01-29 13:44:54.460491][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1378706606725855

[2020-01-29 13:44:54.465560][__main__.TRPOAgent.log][batch_info]: Batch #51, batch length: 9

[2020-01-29 13:44:54.567673][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.117101373564866

[2020-01-29 13:44:54.572755][__main__.TRPOAgent.log][batch_info]: Batch #52, batch length: 9

[2020-01-29 13:44:54.672391][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.104159546757324

[2020-01-29 13:44:54.677537][__main__.TRPOAgent.log][batch_info]: Batch #53, batch length: 10

[2020-01-29 13:44:54.778490][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.613114998512901

[2020-01-29 13:44:54.783163][__main__.TRPOAgent.log][batch_info]: Batch #54, batch length: 9

[2020-01-29 13:44:54.883172][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.101988419657573

[2020-01-29 13:44:54.887703][__main__.TRPOAgent.log][batch_info]: Batch #55, batch length: 9

[2020-01-29 13:44:54.985630][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1009981123368355

[2020-01-29 13:44:54.990762][__main__.TRPOAgent.log][batch_info]: Batch #56, batch length: 9

[2020-01-29 13:44:55.095253][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.098926210814777

[2020-01-29 13:44:55.100397][__main__.TRPOAgent.log][batch_info]: Batch #57, batch length: 9

[2020-01-29 13:44:55.200288][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.096815423781259

[2020-01-29 13:44:55.205411][__main__.TRPOAgent.log][batch_info]: Batch #58, batch length: 11

[2020-01-29 13:44:55.307495][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.677206226645716

[2020-01-29 13:44:55.312456][__main__.TRPOAgent.log][batch_info]: Batch #59, batch length: 9

[2020-01-29 13:44:55.411224][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1167691957412496

[2020-01-29 13:44:55.416064][__main__.TRPOAgent.log][batch_info]: Batch #60, batch length: 10

[2020-01-29 13:44:55.519858][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.539829394780099

[2020-01-29 13:44:55.526550][__main__.TRPOAgent.log][batch_info]: Batch #61, batch length: 9

[2020-01-29 13:44:55.631270][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1465192797283335

[2020-01-29 13:44:55.635922][__main__.TRPOAgent.log][batch_info]: Batch #62, batch length: 10

[2020-01-29 13:44:55.734854][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.514957236126065

[2020-01-29 13:44:55.739636][__main__.TRPOAgent.log][batch_info]: Batch #63, batch length: 10

[2020-01-29 13:44:55.838888][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.500774926692247

[2020-01-29 13:44:55.844168][__main__.TRPOAgent.log][batch_info]: Batch #64, batch length: 12

[2020-01-29 13:44:55.942989][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.630525767803192

[2020-01-29 13:44:55.948680][__main__.TRPOAgent.log][batch_info]: Batch #65, batch length: 9

[2020-01-29 13:44:56.051777][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.311722959081332

[2020-01-29 13:44:56.056214][__main__.TRPOAgent.log][batch_info]: Batch #66, batch length: 10

[2020-01-29 13:44:56.155302][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.466691072285175

[2020-01-29 13:44:56.160744][__main__.TRPOAgent.log][batch_info]: Batch #67, batch length: 13

[2020-01-29 13:44:56.261656][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 13.935330271720886

[2020-01-29 13:44:56.268170][__main__.TRPOAgent.log][batch_info]: Batch #68, batch length: 9

[2020-01-29 13:44:56.370527][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.555776016579734

[2020-01-29 13:44:56.375686][__main__.TRPOAgent.log][batch_info]: Batch #69, batch length: 9

[2020-01-29 13:44:56.479425][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.532400823301739

[2020-01-29 13:44:56.485984][__main__.TRPOAgent.log][batch_info]: Batch #70, batch length: 9

[2020-01-29 13:44:56.587989][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.426139713989364

[2020-01-29 13:44:56.593003][__main__.TRPOAgent.log][batch_info]: Batch #71, batch length: 9

[2020-01-29 13:44:56.692932][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.305087192191018

[2020-01-29 13:44:56.698155][__main__.TRPOAgent.log][batch_info]: Batch #72, batch length: 9

[2020-01-29 13:44:56.800278][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.207694011429946

[2020-01-29 13:44:56.805429][__main__.TRPOAgent.log][batch_info]: Batch #73, batch length: 10

[2020-01-29 13:44:56.904156][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.513636777549982

[2020-01-29 13:44:56.908733][__main__.TRPOAgent.log][batch_info]: Batch #74, batch length: 9

[2020-01-29 13:44:57.013037][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.133424316015509

[2020-01-29 13:44:57.018230][__main__.TRPOAgent.log][batch_info]: Batch #75, batch length: 9

[2020-01-29 13:44:57.117712][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.114914355178674

[2020-01-29 13:44:57.122363][__main__.TRPOAgent.log][batch_info]: Batch #76, batch length: 9

[2020-01-29 13:44:57.222692][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1029499207830264

[2020-01-29 13:44:57.228033][__main__.TRPOAgent.log][batch_info]: Batch #77, batch length: 9

[2020-01-29 13:44:57.327617][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.0966316257383575

[2020-01-29 13:44:57.334218][__main__.TRPOAgent.log][batch_info]: Batch #78, batch length: 10

[2020-01-29 13:44:57.439780][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.640385983456508

[2020-01-29 13:44:57.445121][__main__.TRPOAgent.log][batch_info]: Batch #79, batch length: 10

[2020-01-29 13:44:57.548753][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.604400347918272

[2020-01-29 13:44:57.553817][__main__.TRPOAgent.log][batch_info]: Batch #80, batch length: 9

[2020-01-29 13:44:57.653189][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.113911380577418

[2020-01-29 13:44:57.659439][__main__.TRPOAgent.log][batch_info]: Batch #81, batch length: 13

[2020-01-29 13:44:57.764211][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 14.880002884050974

[2020-01-29 13:44:57.770661][__main__.TRPOAgent.log][batch_info]: Batch #82, batch length: 9

[2020-01-29 13:44:57.875061][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.26071114341418

[2020-01-29 13:44:57.881296][__main__.TRPOAgent.log][batch_info]: Batch #83, batch length: 12

[2020-01-29 13:44:57.990051][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.331310126930475

[2020-01-29 13:44:57.995082][__main__.TRPOAgent.log][batch_info]: Batch #84, batch length: 9

[2020-01-29 13:44:58.094542][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.487281161877844

[2020-01-29 13:44:58.099426][__main__.TRPOAgent.log][batch_info]: Batch #85, batch length: 11

[2020-01-29 13:44:58.196551][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.03550480373881

[2020-01-29 13:44:58.201740][__main__.TRPOAgent.log][batch_info]: Batch #86, batch length: 9

[2020-01-29 13:44:58.301429][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.534773320787483

[2020-01-29 13:44:58.305915][__main__.TRPOAgent.log][batch_info]: Batch #87, batch length: 9

[2020-01-29 13:44:58.411893][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.4363510393434105

[2020-01-29 13:44:58.418261][__main__.TRPOAgent.log][batch_info]: Batch #88, batch length: 9

[2020-01-29 13:44:58.524775][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.312175793780221

[2020-01-29 13:44:58.530968][__main__.TRPOAgent.log][batch_info]: Batch #89, batch length: 9

[2020-01-29 13:44:58.631797][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.20950639496247

[2020-01-29 13:44:58.636719][__main__.TRPOAgent.log][batch_info]: Batch #90, batch length: 9

[2020-01-29 13:44:58.734778][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.1434160595138865

[2020-01-29 13:44:58.739234][__main__.TRPOAgent.log][batch_info]: Batch #91, batch length: 9

[2020-01-29 13:44:58.838710][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.109409790900019

[2020-01-29 13:44:58.843872][__main__.TRPOAgent.log][batch_info]: Batch #92, batch length: 9

[2020-01-29 13:44:58.948476][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.0961791133288195

[2020-01-29 13:44:58.953174][__main__.TRPOAgent.log][batch_info]: Batch #93, batch length: 10

[2020-01-29 13:44:59.054772][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.6592156357080965

[2020-01-29 13:44:59.059827][__main__.TRPOAgent.log][batch_info]: Batch #94, batch length: 9

[2020-01-29 13:44:59.159899][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.095220106391935

[2020-01-29 13:44:59.165225][__main__.TRPOAgent.log][batch_info]: Batch #95, batch length: 9

[2020-01-29 13:44:59.263362][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.095497832200231

[2020-01-29 13:44:59.269952][__main__.TRPOAgent.log][batch_info]: Batch #96, batch length: 12

[2020-01-29 13:44:59.377259][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 12.205408119441321

[2020-01-29 13:44:59.382081][__main__.TRPOAgent.log][batch_info]: Batch #97, batch length: 10

[2020-01-29 13:44:59.481478][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.5044957339763645

[2020-01-29 13:44:59.486252][__main__.TRPOAgent.log][batch_info]: Batch #98, batch length: 9

[2020-01-29 13:44:59.585429][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.224129309256871

[2020-01-29 13:44:59.590347][__main__.TRPOAgent.log][batch_info]: Batch #99, batch length: 10

[2020-01-29 13:44:59.691008][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.471507841348648

[2020-01-29 13:45:00.256334][__main__.TRPOAgent.log][learning]: Episode #2

[2020-01-29 13:45:00.256708][__main__.TRPOAgent.log][batch_info]: Rollout statistics size: 964, Batch size: 100, Number of batches: 100

[2020-01-29 13:45:00.257084][__main__.TRPOAgent.log][learning]: 

***************
BEGINNING TRAINING
***************



[2020-01-29 13:45:00.257433][__main__.TRPOAgent.log][batch_info]: Batch #0, batch length: 9

[2020-01-29 13:45:00.357119][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.251329993208249

[2020-01-29 13:45:00.362415][__main__.TRPOAgent.log][batch_info]: Batch #1, batch length: 9

[2020-01-29 13:45:00.461943][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.214696894917223

[2020-01-29 13:45:00.466927][__main__.TRPOAgent.log][batch_info]: Batch #2, batch length: 10

[2020-01-29 13:45:00.569112][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.494153463840485

[2020-01-29 13:45:00.574032][__main__.TRPOAgent.log][batch_info]: Batch #3, batch length: 9

[2020-01-29 13:45:00.672801][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.165285206917259

[2020-01-29 13:45:00.678051][__main__.TRPOAgent.log][batch_info]: Batch #4, batch length: 12

[2020-01-29 13:45:00.778030][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 11.792438392837843

[2020-01-29 13:45:00.782822][__main__.TRPOAgent.log][batch_info]: Batch #5, batch length: 10

[2020-01-29 13:45:00.881299][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.470946507155896

[2020-01-29 13:45:00.886292][__main__.TRPOAgent.log][batch_info]: Batch #6, batch length: 10

[2020-01-29 13:45:00.983178][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.465977162122726

[2020-01-29 13:45:00.989438][__main__.TRPOAgent.log][batch_info]: Batch #7, batch length: 10

[2020-01-29 13:45:01.096194][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 7.467805716395378

[2020-01-29 13:45:01.101405][__main__.TRPOAgent.log][batch_info]: Batch #8, batch length: 9

[2020-01-29 13:45:01.201476][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.347491237852308

[2020-01-29 13:45:01.206691][__main__.TRPOAgent.log][batch_info]: Batch #9, batch length: 9

[2020-01-29 13:45:01.307100][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.281164596478145

[2020-01-29 13:45:01.313802][__main__.TRPOAgent.log][batch_info]: Batch #10, batch length: 9

[2020-01-29 13:45:01.416191][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.205188634494941

[2020-01-29 13:45:01.421350][__main__.TRPOAgent.log][batch_info]: Batch #11, batch length: 9

[2020-01-29 13:45:01.522602][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.146983376807636

[2020-01-29 13:45:01.529231][__main__.TRPOAgent.log][batch_info]: Batch #12, batch length: 11

[2020-01-29 13:45:01.632269][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 9.50848138095303

[2020-01-29 13:45:01.636844][__main__.TRPOAgent.log][batch_info]: Batch #13, batch length: 9

[2020-01-29 13:45:01.737445][__main__.TRPOAgent.log][batch_info]: Current batch value loss: 6.140220182223453
